,title,imdb_id,budget,revenue
38651,In the Woods,22970,30000000,71041255
38652,The Rise and Fall of Jeremy Starr,508120,0,0
38653,Shoot the Hero,43954,0,0
38654,Ithaka,850174,0,0
38655,180 °,65050,0,0
38656,King of Devil's Island,73211,10000000,0
38657,Viva La Raza,178747,0,0
38658,The Rescued,410948,0,0
38659,Tight 60,-1,-1,-1
38660,The Divide,38541,3000000,22000
38661,High Weirdness,-1,-1,-1
38662,First We Eat,713232,0,0
38663,Fix,18517,0,0
38664,Bori,887174,0,0
38665,American Sicario,893297,0,0
38666,Find Your Voice,589456,0,0
38667,Captain Volkonogov Escaped,818621,0,0
38668,Ça tourne à Saint-Pierre et Miquelon,878197,0,0
38669,Counting Down,546213,0,0
38670,Murder by the Coast,830645,0,0
38671,The Beast,10020,25000000,424967620
38672,Army Baby,-1,-1,-1
38673,Rebels @ School,830426,0,0
38674,Day Zero,16020,0,16559
38675,199 Lives: The Travis Pastrana Story,28982,0,0
38676,Nona,852721,0,0
38677,Kiss Me Again,24397,0,0
38678,Cyber Ninja,163586,0,0
38679,Spirit Are You There?,359744,0,0
38680,The Silent Monologue,-1,-1,-1
38681,Night Terrors,78247,0,0
38682,Kings of Harlem,-1,-1,-1
38683,Righteous Rider,-1,-1,-1
38684,Time of Monsters,189711,0,0
38685,Blood Moon Party,699361,0,0
38686,"Hail, Driver!",827548,0,0
38687,Uniform SurviGirl I,450949,0,0
38688,Uniform SurviGirl II,450951,0,0
38689,The Forgotten Carols,773394,0,0
38690,The Jinkx and DeLa Holiday Special,767066,0,0
38691,New Jack Empire,-1,-1,-1
38692,Stalking Chernobyl: Exploration After Apocalypse,694707,0,0
38693,Volcanic UFO Mysteries,804584,0,0
38694,Crop Circle Realities,813772,0,0
38695,Lana Sharapova,-1,-1,-1
38696,Footsteps to Peace,-1,-1,-1
38697,"Now, It's Tomorrow",606427,0,0
38698,Shark,10555,75000000,367275019
38699,A Radiant Girl,788943,0,0
38700,The Blind Man Who Did Not Want to See Titanic,716855,400000,0
38701,Finding Agnes,756252,0,0
38702,Alter Me,703980,0,0
38703,Föraren,761503,0,0
38704,Up Close: The War in the 1950s,756866,0,0
38705,BB King: The King of the Blues,-1,-1,-1
38706,Karen Dalton: In My Own Time,762939,0,0
38707,Brimstone Incorporated,824739,0,0
38708,Too Dead to Die,-1,-1,-1
38709,The Lost Door,102835,0,0
38710,Primos,613868,0,0
38711,Still Bill,55063,0,0
38712,Movie 43,87818,6000000,32438988
38713,Where Are You Sophia?,607670,0,0
38714,Thunder Waves and Rockets,-1,-1,-1
38715,Dry Times,-1,-1,-1
38716,Double Blind,851527,0,0
38717,Remy & Arletta,-1,-1,-1
38718,Kill Plan,790786,0,0
38719,Grandfather's Century,-1,-1,-1
38720,Wesens,756702,0,0
38721,The Annotated Field Guide of Ulysses S. Grant,751160,0,0
38722,Hold Me Back,726620,0,0
38723,Shaken: The Great Sylmar Earthquake,-1,-1,-1
38724,Time to Shine,152710,0,0
38725,The Christ Child,650700,0,0
38726,Backlot: San Diego Comic-Con 2019: Home Movies Panel,-1,-1,-1
38727,Dared My Best Friend to Ruin My Life,760725,0,0
38728,Britto,846670,0,0
38729,Spiral Drive,733852,1500,0
38730,Ana,265339,0,0
38731,War,299536,300000000,2046239637
38732,Where Do I Go from Here?,341567,0,0
38733,Yer Old Faither,750320,0,0
38734,Two Forgotten Boxes,666846,0,0
38735,Roller Squad,840252,250000,0
38736,Maa Vintha Gaadha Vinuma,763848,0,0
38737,Switzerland,243029,0,0
38738,Gods of No Mercy,-1,-1,-1
38739,Art & Copy,36432,0,0
38740,Burma VJ: Reporting from a Closed Country,26763,0,0
38741,Cat Dancers,45563,0,0
38742,Hermetica,530877,0,0
38743,Loyalty,19180,13000000,574672
38744,No Brainer,316674,0,0
38745,Sergio,653744,16000000,0
38746,Shouting Fire: Stories from the Edge of Free Speech,121471,0,0
38747,When You're Strange,37659,0,0
38748,The Horse Boy,30979,0,0
38749,Apollo 13: The Dark Side of the Moon,820677,0,0
38750,Truth or Dare,460019,3500000,95330493
38751,Seven Days in Helsinki: Conversations with Kyungmin Park,798993,0,0
38752,All for Her,814820,0,0
38753,All In: The Dan Bilzerian Story,-1,-1,-1
38754,Shockfest Supernatural Drive-In,-1,-1,-1
38755,Life In Transit,414404,0,0
38756,Shellfish,813423,50000,0
38757,Fat Head,36944,150000,0
38758,Forgotten Justice,-1,-1,-1
38759,GasHole,43813,495000,0
38760,Hard Coal: Last of the Bootleg Miners,268987,0,0
38761,Beauty and the Seven Beasts,-1,-1,-1
38762,Sex and Justice,276384,0,0
38763,Sol Roth's the Audition,793493,0,0
38764,The Resident,50671,20000000,0
38765,Quest for Honor,309591,0,0
38766,Brother Mine,301434,0,0
38767,Chasing Robert,421567,0,0
38768,Dead Man Drinking,39803,0,0
38769,Aarkkariyam,811554,0,0
38770,Johnny Cash at Folsom Prison,126016,717000,0
38771,The Last One,315368,0,0
38772,Never Let Me Go,42188,15000000,9918093
38773,A Beautiful Voyage,-1,-1,-1
38774,Homeland,218208,0,0
38775,Headless,326415,27000,0
38776,Move When the Spirit Says Move: The Life and Legacy of Dorothy Foreman Cotton,-1,-1,-1
38777,The Very Funny Church Comedy Show presents: Together We Laugh,-1,-1,-1
38778,Aloha Daze,-1,-1,-1
38779,Hit Parade,241451,0,0
38780,Welcome to Monterey,825816,0,0
38781,Pretty Cure Miracle Leap the Movie,-1,-1,-1
38782,Leave No Soldier,-1,-1,-1
38783,"Mill Ave, Inc.",-1,-1,-1
38784,Nobody Smiling,-1,-1,-1
38785,Oh Baby!,215580,0,0
38786,Paco,46810,0,0
38787,Savage,437291,0,0
38788,Tapped,257447,0,0
38789,"Yoo-Hoo, Mrs. Goldberg",50069,0,1131688
38790,211: Anna,317749,0,0
38791,3 Day Weekend,19369,0,0
38792,Afghan Star,24225,0,101543
38793,America's Secret Weapon,-1,-1,-1
38794,Arthur,49012,40000000,45735397
38795,The Soccer Nanny,281239,0,0
38796,Bad Company,3132,70000000,65977295
38797,A Christmas Cheer,44739,0,0
38798,Brothers,7445,26000000,43318349
38799,Bad Reception,281549,0,0
38800,Deadtime Stories: Volume 1,84924,0,0
38801,Farewell,33996,0,0
38802,Fool's Dream,674864,5000,0
38803,Heart of Stone,80648,0,0
38804,Hold,395841,0,0
38805,Humpday,23720,0,0
38806,Last Exit,12774,0,0
38807,Lost Angels,43990,0,1247946
38808,Melvin,38772,0,0
38809,The Perfect Host,66195,0,14870
38810,Prom Night in Mississippi,61896,0,0
38811,Drottningen och jag,101376,0,0
38812,Demon Legacy,271393,0,0
38813,Spirit Link,-1,-1,-1
38814,Funny Boy,755080,0,0
38815,Tibet in Song,545834,0,0
38816,Turning Point,390316,0,0
38817,Queens of Pain,750616,0,0
38818,The Treasure of Las Clevs,-1,-1,-1
38819,Bilin My Love,-1,-1,-1
38820,The Catfish Summer,286190,0,0
38821,If I Could Ride,-1,-1,-1
38822,Manchester United vs Chelsea,-1,-1,-1
38823,Statico,-1,-1,-1
38824,A Midsummer Night's Dream,10210,11000000,16100000
38825,All My Life,632322,0,0
38826,Alien Invasion,468091,0,0
38827,American Resolve,776093,0,0
38828,Barcelona vs Real Madrid,-1,-1,-1
38829,Red Bluff,-1,-1,-1
38830,The Heaven None Missed 3,671049,0,0
38831,Bigfoot or Bust,-1,-1,-1
38832,Real Soul: A Gospel Music Story,750245,0,0
38833,The Man Who Ate the World,830870,0,0
38834,Lunch Always!,-1,-1,-1
38835,Aware: Glimpses of Consciousness,863339,0,0
38836,Bath Buddy,758895,0,0
38837,Sheroes,783557,0,0
38838,The Carnival: 125 Years of the Penn Relays,-1,-1,-1
38839,United We Fall II: The Exposed Truth,-1,-1,-1
38840,Travel Nostalgia,739911,0,0
38841,13 Tribute of Love,-1,-1,-1
38842,Eeswaran,764179,0,0
38843,Charlotte Moon Mysteries: Green on the Greens,853619,0,0
38844,Time to Play,481184,0,0
38845,TIMSUCK Volume 6,-1,-1,-1
38846,Battle: Freestyle,785521,0,0
38847,The Book of Delights,607442,0,0
38848,Second Chances,212762,0,0
38849,In My Skin,655752,0,0
38850,Three Tenors: Voices for Eternity,760292,0,0
38851,Zombi VIII: Urban Decay,781338,0,0
38852,Bootleg Death Tape II,781343,0,0
38853,Bootleg Death Tape III,781344,0,0
38854,I Drip Blood on Your Grave,781349,0,0
38855,Clowns of Halloween,661924,0,0
38856,Faces of Dying,904924,0,0
38857,Wrong Reasons,212747,1105736,0
38858,Mondo Shock,-1,-1,-1
38859,Bubba's Dead: The Final Massacre,781332,0,0
38860,Rattlers 2,781345,0,0
38861,Sleazy Slashers,-1,-1,-1
38862,Devotion,90093,0,0
38863,Naanga Romba Busy,764245,0,0
38864,Break Every Chain,841575,0,0
38865,Passages,452808,0,0
38866,Notes for My Son,674865,0,0
38867,Life is Family,-1,-1,-1
38868,Just Another Christmas,755339,0,0
38869,Obama Dream,-1,-1,-1
38870,"Minneapolis Sound, the People Prince Left Behind!",-1,-1,-1
38871,Heir,846441,0,0
38872,Burning Ojai: Our Fire Story,755420,0,0
38873,Dinosaur Cove,821685,0,0
38874,Liberty Lockdown,-1,-1,-1
38875,Miss Lillian: More Than A President's Mother,-1,-1,-1
38876,Sri Yantra: The Oregon Desert Mystery,532621,0,0
38877,The Christmas Coat,-1,-1,-1
38878,Yakuza and the Family,736146,0,2168905
38879,Popovich: Road to Hollywood,-1,-1,-1
38880,Metamorphosis in the Slaughterhouse,801687,0,0
38881,Devil's Prey,69363,0,0
38882,The Escape Home,-1,-1,-1
38883,Coming Through America,-1,-1,-1
38884,Sender,333381,0,0
38885,The Radcliffes,-1,-1,-1
38886,Jasper,414027,0,0
38887,Horrortales.666 Part 2,865672,5000,0
38888,Tethered,876441,0,0
38889,An American Zealot,801726,0,0
38890,Macho: The Hector Camacho Story,770997,0,0
38891,The Reading,451820,0,0
38892,Who Killed the Butler?,-1,-1,-1
38893,Radiograph of a Family,768199,0,0
38894,47 Ronin,64686,175000000,150962475
38895,Bronx Paradise,-1,-1,-1
38896,Cartoon College,269866,0,0
38897,Chihuly in the Hotshop,274366,0,0
38898,Crush(ed),507371,500000,0
38899,Dahmer vs. Gacy,70112,0,550000
38900,The Disappearance of McKinley Nolan,113039,0,0
38901,Jackers,195383,0,0
38902,Oh My God! It's Harrod Blank!,521119,0,0
38903,The Path of Torment,-1,-1,-1
38904,Ratline,87858,0,0
38905,The Revenant,281957,135000000,532950503
38906,Sergeant Cheerleader,-1,-1,-1
38907,Strongman,379832,0,0
38908,Sweet Justice,218555,0,0
38909,A Very Quarantwinned Christmas,-1,-1,-1
38910,"Winesburg, Ohio",220792,0,0
38911,The Hollow,262982,0,1271880
38912,Yearning to Exhale,-1,-1,-1
38913,Lost in the Woods,68267,0,0
38914,Slaughter Creek,151020,0,0
38915,Glitzer & Staub,667338,0,0
38916,Armageddon Tales,789563,0,0
38917,Hercules Recycled 2.0,-1,-1,-1
38918,Last of the Grads,758506,0,0
38919,Math is Gross,-1,-1,-1
38920,Disencumber,854574,50000,0
38921,I Need You,211289,200,0
38922,Barbie & Kendra Storm Area 51,760056,0,0
38923,Anaganaga O Athidhi,766426,0,0
38924,Hummus: A Story of Appropriation,850244,0,0
38925,Smithtown,-1,-1,-1
38926,The Other Girl,12184,35000000,78269970
38927,In This Corner (and Other Corners) of the World,873190,0,0
38928,The Surprise Visit,-1,-1,-1
38929,A lifetime in footprints,-1,-1,-1
38930,Building the Bridge: The 2000 Bruce Lee Philosophy Lectures in Ireland,-1,-1,-1
38931,Made in Mexico,310069,0,0
38932,Ciao Roma!,642465,0,0
38933,We Need to Do Something,769364,0,0
38934,Dead Man Running,32678,5000000,0
38935,Sophie and the Serial Killers,-1,-1,-1
38936,Colgado de la luna,-1,-1,-1
38937,Firestarter,11495,15000000,17080167
38938,Queste Anime Dannate,-1,-1,-1
38939,Honey I Blew Everybody 3,-1,-1,-1
38940,"Hi, Mom",42589,0,0
38941,A Mother of No Destination,776152,7000,0
38942,Checking Out: Mike Figgis & Hotel,-1,-1,-1
38943,The End of the Storm,760982,0,0
38944,La meute,52369,0,0
38945,The Campaign Against the Climate,686970,0,0
38946,Anxiety Performance or How I stole my soul back from Los Angeles,828352,0,0
38947,Rock of Ages,80585,75000000,59418613
38948,Cyrus,39053,7000000,0
38949,The Adventures of Chris Fable,71930,0,0
38950,Between Heaven and Hell,84567,0,1520000
38951,Drifter: Henry Lee Lucas,31991,0,0
38952,I'm Just Saying,-1,-1,-1
38953,Project Solitude,595627,0,0
38954,Psycho Jesus,-1,-1,-1
38955,Smoke: Marijuana + Black America,770634,0,0
38956,Maria,591121,0,0
38957,Real Haunts: Ghost Towns,-1,-1,-1
38958,Discover Your Path Tour,-1,-1,-1
38959,Hotpoint,-1,-1,-1
38960,The Rest Falls Away,-1,-1,-1
38961,The Green Wave,76686,0,0
38962,The Return of the Obelisk,-1,-1,-1
38963,On the Cultural Routes of Contemporary Angola,-1,-1,-1
38964,Live Cultures,-1,-1,-1
38965,"As Above, So Below",256274,5000000,40100000
38966,Faith,467433,0,2587072
38967,Mouschi: The Cat Who Lived with Anne Frank,-1,-1,-1
38968,Baby Momma,276389,0,0
38969,Placid Park,-1,-1,-1
38970,Godai - The Wunderkind,746257,0,0
38971,Whatever Happened to Johnathan Capree,-1,-1,-1
38972,Sunset Rodeo,-1,-1,-1
38973,Masters of the Box: Behind the Scenes,-1,-1,-1
38974,Riverfront Romance,-1,-1,-1
38975,All the Presidents' Movies: The Movie,-1,-1,-1
38976,Attila and the Great Blue Bean,-1,-1,-1
38977,Black Mold Exposure,281558,0,0
38978,Far from the Sea,350848,0,0
38979,Home Again,427900,12000000,27020284
38980,Hunting & Sons,196845,0,0
38981,Gully Gang,-1,-1,-1
38982,Life of an Actress,312908,0,0
38983,Mortal Lessons,-1,-1,-1
38984,Mow Crew,307371,0,0
38985,New York Agora: The Legacy of the 60s Counterculture,616657,0,0
38986,On the Wing,408557,0,0
38987,ShoPaapaa,-1,-1,-1
38988,"People Who Make a Difference: Dr. Emil J Freireich, Father of Clinical Cancer Research",-1,-1,-1
38989,Sherina's New Adventure,-1,-1,-1
38990,The Philosopher's Stone,671,125000000,976475550
38991,Ricochet,9546,0,21760000
38992,The Shadows,308531,135000000,245623848
38993,The Souls of Black Girls,468859,0,0
38994,Trailer Park Boys: Countdown to Liquor Day,27561,3500000,0
38995,American Macho Buddha,-1,-1,-1
38996,Body of Work,61996,0,0
38997,Death of Film,564859,10,0
38998,The Eagle and the Condor: Journey to Manjushree,-1,-1,-1
38999,Angels in Exile,-1,-1,-1
39000,Good Fortune,437636,0,0
39001,"Police, Adjective",32511,1089360,48298
39002,The Life I Meant to Live,-1,-1,-1
39003,Lost in Winesburg,-1,-1,-1
39004,Future X-Cops,41535,0,0
39005,Rampage,427641,120000000,426245950
39006,Hush Little Baby,58895,0,0
39007,Skatopia: 88 Acres of Anarchy,191945,600,0
39008,77 Below,-1,-1,-1
39009,Support? System Down,-1,-1,-1
39010,T.V.: The Movie,246610,0,0
39011,The Triumph of William Henry Harrison,763875,0,0
39012,Vincent: A Life in Color,81586,0,0
39013,The Waiting,99877,0,0
39014,War Stories,47281,0,0
39015,Love Without Clutching Leave Without Guilt,-1,-1,-1
39016,Who's the Boss,807604,0,0
39017,Rest Area,759970,1000,0
39018,Black Pinocchio,-1,-1,-1
39019,Holy Hell,373472,0,16905
39020,Mardik: Baghdad to Hollywood,273716,0,0
39021,"Nightmares in Red, White and Blue: The Evolution of the American Horror Film",43065,0,0
39022,Not Haunted,826914,0,0
39023,Dazzle,148651,0,0
39024,The Unbroken,212731,0,0
39025,Truth Never Lies,-1,-1,-1
39026,South of the Border,47426,0,0
39027,45365,81583,0,0
39028,Buried Secrets,124042,0,0
39029,Break-Up Date,-1,-1,-1
39030,Invisible Girlfriend,370150,0,0
39031,King Guillaume,14725,0,0
39032,Neshoba,70570,0,0
39033,"Seven Signs: Music, Myth & the American South",117229,0,0
39034,Valentine's Day,32856,52000000,216485654
39035,Ayahuasca Diary,596551,0,0
39036,Begging for Billionaires,-1,-1,-1
39037,Dagger of Adultery,-1,-1,-1
39038,Dropping a Ton and Making It Fun!!,-1,-1,-1
39039,Elisabeth of Berlin,-1,-1,-1
39040,Los famosos,678729,0,0
39041,Fort Roosevelt Requiem,-1,-1,-1
39042,Generation Exile,-1,-1,-1
39043,"Gunslinger, P.I.",-1,-1,-1
39044,Guy and Madeline on a Park Bench,46504,60000,35556
39045,A Name for Myself,-1,-1,-1
39046,Newark Street Preachers,-1,-1,-1
39047,One Little Difference,-1,-1,-1
39048,Romeo & Juliet: Louisville 2020,-1,-1,-1
39049,Margaret Kerry Tinker Bell Talks,-1,-1,-1
39050,Trina Robbins Still Standing,-1,-1,-1
39051,The Manor,761388,0,0
39052,Black as Night,767504,0,0
39053,Madres,796428,0,0
39054,Bingo Hell,802226,0,0
39055,The Fatouche,-1,-1,-1
39056,The Cameramurderer,95420,0,0
39057,Free Hands,535828,0,0
39058,Stranger's House,587786,0,0
39059,Your Way Back to Me,-1,-1,-1
39060,Meeting Michael,773785,0,0
39061,Reality Horror Night,-1,-1,-1
39062,Once Upon a Time in Tombstone,797528,0,0
39063,High Stakes,463844,0,0
39064,Beyond Borders,9839,35000000,0
39065,28 Days to Vegas,-1,-1,-1
39066,3 Billion and Counting,307764,0,0
39067,3 Easy Payments,793539,0,0
39068,97 Echo,-1,-1,-1
39069,Adventures for the Cure: The Doc,401250,0,0
39070,Allegheny Sunset,-1,-1,-1
39071,American Collectors,276323,0,0
39072,American Heart: The Medicine Box Project,-1,-1,-1
39073,Americana,653567,0,0
39074,The Anatomy of Hate,258116,0,0
39075,"Article VI: Faith, Politics, America",-1,-1,-1
39076,Beauty: In the Eyes of the Beheld,-1,-1,-1
39077,Behind This Convent,445834,0,0
39078,Blue Balloons,498856,5,0
39079,Broken Rhyme,-1,-1,-1
39080,Brood,28942,1355000,5000000
39081,Catching Heidi,-1,-1,-1
39082,Clockwork,185,2200000,26589000
39083,The Code: Legend of the Gamers,-1,-1,-1
39084,The Coming,302349,21000000,400900
39085,Community Band: Our Lives in Music,-1,-1,-1
39086,Connect USA,-1,-1,-1
39087,Corazón Vaquero: The Heart of the Cowboy,-1,-1,-1
39088,Denied: Health Care Crisis in America,-1,-1,-1
39089,The Devil Lives in Hot Springs,-1,-1,-1
39090,Drawing on Walls (...and Other Socially Dictated Signs of Deviant Behavior),-1,-1,-1
39091,Ebony Chunky Love: Bitch Can't Get a Date!,607841,0,0
39092,Los Hermanos/the Brothers,742244,0,0
39093,Eggshelland,-1,-1,-1
39094,Equinox: the Movement,-1,-1,-1
39095,The Fabb Four,-1,-1,-1
39096,The Fabulous Flag Sisters,-1,-1,-1
39097,Faith in the Naked City,-1,-1,-1
39098,Fantasy Football: The Movie,-1,-1,-1
39099,A Georgetown Story,-1,-1,-1
39100,Moments Like This Never Last,763569,0,0
39101,Long Live the Spirit (of the Million Man March),-1,-1,-1
39102,The Falling World,853860,0,0
39103,Here's to Love!,-1,-1,-1
39104,Hoot in the Hole: The Story of the Jackson Hole Hootenanny,533601,0,0
39105,Jack in the Box,622420,0,0
39106,Jacket,600,30000000,46357676
39107,The Killer's Reprieve,-1,-1,-1
39108,Livestock,147136,300000,0
39109,Maybe Tomorrow,593334,0,0
39110,Mistold Story,-1,-1,-1
39111,Looking Through,577296,0,0
39112,Neptune Rising,-1,-1,-1
39113,The Sunken City: Rebuilding Post-Katrina New Orleans,-1,-1,-1
39114,Next Stop Belmondo,-1,-1,-1
39115,Nuclear Climate Change,-1,-1,-1
39116,Objects and Memory,895897,646000,0
39117,Overhere Overthere,-1,-1,-1
39118,The Purple Gang,262528,0,0
39119,Searching for Beati Paoli,-1,-1,-1
39120,Saturn Returns,152900,0,0
39121,Sobaka,479642,0,0
39122,Sour: 4 Peace in the Middle East,-1,-1,-1
39123,Ghost in Transit,798558,0,0
39124,Speaking in Tongues,557847,0,0
39125,The Supermarket,587791,0,0
39126,Tall as Trees,-1,-1,-1
39127,The Undefeated: Why We Fight,-1,-1,-1
39128,Breakout Brothers,743417,0,0
39129,The Diam Diam Era,758136,0,0
39130,Unspeakable,33308,0,0
39131,The Violettes,-1,-1,-1
39132,Wake-Up Callz,-1,-1,-1
39133,Yeah Sure Okay,88333,0,0
39134,Your Name Here,135252,0,0
39135,Zombies of Eureka,713166,0,0
39136,Y Yoga Movie,173320,0,0
39137,... Just a Job,377562,0,0
39138,10 Years & 9 Days,-1,-1,-1
39139,American Legacy,303211,0,0
39140,Apollo 54,-1,-1,-1
39141,Bewoket: By the Will of God,-1,-1,-1
39142,Bloodlock,680136,0,0
39143,Cease to Exist,202877,0,0
39144,Consuming Kids: The Commercialization of Childhood,65435,0,0
39145,Convenience,226268,0,0
39146,The Cost of Oil: Voices from the Arctic,-1,-1,-1
39147,A Day in the Life of Joe Redwood,-1,-1,-1
39148,When Pomegranates Howl,753883,0,0
39149,Different Abilities: Not Like the Others,-1,-1,-1
39150,Dubai Love,576828,0,0
39151,The Eddie Black Story,47597,0,0
39152,Elizabeth Gunness,-1,-1,-1
39153,YOLO: The Horror Movie,761198,0,0
39154,Emperor,127372,0,3346265
39155,En Pointe,285211,0,0
39156,Evanston's Living History,-1,-1,-1
39157,Gratuitous Violence,-1,-1,-1
39158,The Green Room,8070,0,0
39159,Hamlet,10549,0,0
39160,Haunted Hay Ride: the Movie,642130,0,0
39161,Herbeast Comes to Life,-1,-1,-1
39162,House of Women,117969,0,0
39163,I Am a Schizophrenic and So Am I,-1,-1,-1
39164,Ink Music: In the Land of the Hundred-Tongued Lyricist,525022,0,0
39165,Insects with Glasses,-1,-1,-1
39166,Another Way,144502,0,0
39167,Into Abyssinia,-1,-1,-1
39168,Investigating the Afterlife,337273,0,0
39169,Junk Dreams,-1,-1,-1
39170,Killing Mark Twain,-1,-1,-1
39171,Know Thy Enemy,20753,0,0
39172,The Last Christmas Party,666793,30000,0
39173,Lucid,513230,2000000,0
39174,Making Bubbles,-1,-1,-1
39175,Misadventures in Dating,-1,-1,-1
39176,Mundaka,-1,-1,-1
39177,No Through Road,53811,0,0
39178,Nodame Cantabile: The Movie I,37555,0,0
39179,Nodame Cantabile: The Movie II,51900,0,0
39180,Norte y Sur,236798,0,0
39181,Not the One,831647,0,0
39182,Oklahoma Rocks!,-1,-1,-1
39183,"Once a Wall, or Ripple Remains",-1,-1,-1
39184,Paperback Dreams,332336,0,0
39185,A Perfect Life,279683,0,0
39186,Producing the Hood,-1,-1,-1
39187,The Prometheus Project,64108,0,0
39188,Same Old Story: A Trip Back 20 Years,-1,-1,-1
39189,San Papye,-1,-1,-1
39190,Sandcastles,132892,0,0
39191,Seeking Love in Foreign Places,-1,-1,-1
39192,Segregating the Greatest Generation,-1,-1,-1
39193,Side Show,216328,0,0
39194,They Made That Up!,-1,-1,-1
39195,Story Time,256835,0,0
39196,Take Me Away,894062,0,0
39197,This Is Encino,512466,0,0
39198,The Tower,353491,60000000,113231078
39199,The True Life Story of Linda Myers-Brown... with Lewis Brown,-1,-1,-1
39200,Two Angry Moms,270978,0,0
39201,Two for Three,-1,-1,-1
39202,Waiting for Tomorrow,-1,-1,-1
39203,Walkaways,-1,-1,-1
39204,Welcome to My Head,-1,-1,-1
39205,In for a Murder,846167,0,0
39206,Love Tasting,834581,220000,0
39207,Gym,47468,0,0
39208,Sridevi Soda Center,865471,0,0
39209,After the Flames: An Apocalypse Anthology,760308,0,0
39210,32 Weeks,772918,0,0
39211,Ronaldinho: The Happiest Man in the World,-1,-1,-1
39212,My Lockdown Romance,759469,0,0
39213,Fate Is Red,-1,-1,-1
39214,Welcome Home,525460,0,0
39215,Victim,43028,0,0
39216,Trigger Point,809314,0,0
39217,RIP: Rest in Pieces,758640,0,0
39218,Sehnsucht nach einer unbekannten Heimat,-1,-1,-1
39219,Welcome to Los Feliz,-1,-1,-1
39220,The Ambassador,84172,0,0
39221,Angels of the Basin,-1,-1,-1
39222,Appalachia in the Academy,-1,-1,-1
39223,The Baby Food Dude,367869,0,0
39224,Ton-Kaka-Ton,-1,-1,-1
39225,Dynamite Soul Bambi,611952,0,0
39226,Backroad Blues,-1,-1,-1
39227,Strange Things,227856,0,0
39228,Being Jon Stewart,-1,-1,-1
39229,Billy Was a Deaf Kid,399037,0,0
39230,The Boyfriend Girlfriend Thang,-1,-1,-1
39231,"Campillo Yes, I Do",-1,-1,-1
39232,Car Jack,24976,0,0
39233,Changing a Mind,149404,0,0
39234,Charlie Obert's Barn,-1,-1,-1
39235,Crepe Covered Sidewalks,-1,-1,-1
39236,Crossing the Line: Multiracial Comedians,-1,-1,-1
39237,The Crossover,143675,0,0
39238,D.I.D.,-1,-1,-1
39239,Dance Complex,-1,-1,-1
39240,Death Rattle: Crystal Ice,56019,0,0
39241,The Disgusting Little Shiver,-1,-1,-1
39242,Drop Dead Drunk,-1,-1,-1
39243,Everyone But You,-1,-1,-1
39244,Fatal Promises,597483,200000,0
39245,"Finally, Lillian and Dan",216653,0,0
39246,The Fundraiser,-1,-1,-1
39247,Baby Bitchka,843754,0,0
39248,The Gallstone,-1,-1,-1
39249,Grandma Builds an Earthship,-1,-1,-1
39250,The Great Mystery,109165,0,0
39251,Grove Lake,-1,-1,-1
39252,Forever Waiting,571091,0,0
39253,I Want to Destroy America,-1,-1,-1
39254,I Work for Johnny,-1,-1,-1
39255,In Search of the Future,-1,-1,-1
39256,Kabuki Mono: The Crazy Ones,-1,-1,-1
39257,Last Son,729577,0,0
39258,The Last Stand,76640,30000000,0
39259,Lifelike Mine,-1,-1,-1
39260,Locked Away,94628,0,0
39261,Method in the Mountains,-1,-1,-1
39262,Healthy Long Life,-1,-1,-1
39263,No Unwounded Soldiers,-1,-1,-1
39264,Nocturnal Jake,-1,-1,-1
39265,The Now,157386,2500000,6854611
39266,Panama,2575,21000000,28008462
39267,Passions Just Like Mine,-1,-1,-1
39268,Peekaboo Rose,-1,-1,-1
39269,The Scrotum,675824,0,0
39270,Preacher's Sons,501427,0,0
39271,Romeo: A Documentary Film by Lorna Lowe,-1,-1,-1
39272,Google: Why Don't You Just Stay for Dinner,-1,-1,-1
39273,A Sentence for Two,305289,0,0
39274,Shanghai Exodus,-1,-1,-1
39275,Shoots,119893,0,0
39276,Sons of a Gun,84024,0,0
39277,The Suitcase,306143,48000,0
39278,Sullen,410976,0,0
39279,Talk Dirty to Me,-1,-1,-1
39280,A Thing as Big as the Ocean,-1,-1,-1
39281,Tokyo Is Dreaming,803460,0,0
39282,Turnipseed,-1,-1,-1
39283,Tuxedo Joe,-1,-1,-1
39284,Uncle Sam's House,-1,-1,-1
39285,Wealth,493014,0,0
39286,Welldigger,84875,0,0
39287,What Does It All Mean?,-1,-1,-1
39288,Who the F#ck Is Chip Seinfeld?,277252,0,0
39289,Winter in Peru: A Visual Ode to the Waves of Peru,-1,-1,-1
39290,Women of Faith,-1,-1,-1
39291,The Wonder,420622,0,1584759
39292,Love One Another,347756,0,0
39293,"Vengeance Is Mine, All Others Pay Cash",674255,0,0
39294,Checkered Ninja 2,778819,0,0
39295,Bayern Munich vs Real Madrid,-1,-1,-1
39296,Political Advertisement,760695,0,0
39297,Ruth Bader Ginsburg,-1,-1,-1
39298,Girl's Revenge,271630,0,0
39299,Blood Moon: Timberwolves 2,-1,-1,-1
39300,The Devil Came Home,888694,0,0
39301,The Great Basin,882304,0,0
39302,"Simone Veil, a Woman of the Century",-1,-1,-1
39303,"...and on the 7th Day, God Rocked",27514,0,0
39304,6 Films in 7 Days,745302,0,0
39305,About the Bells,-1,-1,-1
39306,Act of God,298695,0,0
39307,Alt/Escape,501929,0,0
39308,Ante Up,-1,-1,-1
39309,Anthology,427122,0,0
